certificate_id,film_name,film_name_full,language,duration_mins,mod_tags,content_tags,type_tags,description,cleaned_description,cut_no,deleted_mins,replaced_mins,inserted_mins,total_modified_time_mins,cert_date,cert_no,category,format,applicant,certifier
100070842400000782,BRAHMMAVARAM P.S. PARIDHILO,BRAHMMAVARAM P.S. PARIDHILO (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,104.16,insertion; warning_disclaimer,,certificate_disclaimer,"Insert a disclaimer of 5 sec in the beginning about fictional content, no relation to any placeperson.(Inserted)","Insert a disclaimer of in the beginning about fictional content, no relation to any placeperson.(Inserted",1,0,0.0833333333333333,0,0.08,2024-08-13,DIL21732024-HYD,Theatrical,Long,RANJITH KUMAR KALLUR - HYDERABAD(DREAMZ ON REELZ ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000782,BRAHMMAVARAM P.S. PARIDHILO,BRAHMMAVARAM P.S. PARIDHILO (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,104.16,audio_mute; deletion,,dialogue_speech,Excise the word Munda at Sc no.49(muted),Excise the word Munda at (muted,2,0,0,0,0,2024-08-13,DIL21732024-HYD,Theatrical,Long,RANJITH KUMAR KALLUR - HYDERABAD(DREAMZ ON REELZ ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000782,BRAHMMAVARAM P.S. PARIDHILO,BRAHMMAVARAM P.S. PARIDHILO (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,104.16,insertion,group_reference,text_title,Insert rolling titles in Telugu.(inserted),Insert rolling titles in Telugu.(inserted,3,0,0,0,0,2024-08-13,DIL21732024-HYD,Theatrical,Long,RANJITH KUMAR KALLUR - HYDERABAD(DREAMZ ON REELZ ENTERTAINMENT),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000797,AAY...MEM FRIENDS ANDI,AAY...MEM FRIENDS ANDI (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,141.42,deletion; replacement,,dialogue_speech; technical_meta,Excise the word Malkova (4 Times) as in Mia Malkova in Sc No.4 and TCR 22 Min.(Replaced with Palakova),Excise the word Malkova ( Times) as in Mia Malkova in and TCR .(Replaced with Palakova,1,0,0,0,0,2024-08-13,DIL21752024-HYD,Theatrical,Long,GAVARA UDAYA SRINIVASU - HYDERABAD(GA2 PICTURES LLP),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000797,AAY...MEM FRIENDS ANDI,AAY...MEM FRIENDS ANDI (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,141.42,deletion; replacement,,dialogue_speech; technical_meta,Excise the word Dengeyi at TCR 1.42(Replaced with Mingey),Excise the word Dengeyi at TCR (Replaced with Mingey,2,0,0,0,0,2024-08-13,DIL21752024-HYD,Theatrical,Long,GAVARA UDAYA SRINIVASU - HYDERABAD(GA2 PICTURES LLP),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000797,AAY...MEM FRIENDS ANDI,AAY...MEM FRIENDS ANDI (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,141.42,deletion; replacement,,dialogue_speech,Excise the word Lavda at Sc.37(Replaced with vada),Excise the word Lavda at Sc.37(Replaced with vada,3,0,0,0,0,2024-08-13,DIL21752024-HYD,Theatrical,Long,GAVARA UDAYA SRINIVASU - HYDERABAD(GA2 PICTURES LLP),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000721,BROKEN HEART,BROKEN HEART (TELUGU) (Color) (2-D),TELUGU,113.34,insertion; warning_disclaimer,,certificate_disclaimer,Insert disclaimer as fictional story (inserted),Insert disclaimer as fictional story (inserted,1,0,0,0,0,2024-08-12,DIL21712024-HYD,Theatrical,Long,SATHYANARAYANA EKARI - RECHINI (TANDUR)(MS. EKARI FILMS),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000721,BROKEN HEART,BROKEN HEART (TELUGU) (Color) (2-D),TELUGU,113.34,insertion; warning_disclaimer,,certificate_disclaimer,"Insert disclaimer on violence against women, punishable under law (inserted)","Insert disclaimer on violence against women, punishable under law (inserted",2,0,0,0,0,2024-08-12,DIL21712024-HYD,Theatrical,Long,SATHYANARAYANA EKARI - RECHINI (TANDUR)(MS. EKARI FILMS),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000721,BROKEN HEART,BROKEN HEART (TELUGU) (Color) (2-D),TELUGU,113.34,insertion,,certificate_disclaimer,Insert warnings at places showing violence towards women (wherever it occurs) (inserted),Insert warnings at places showing violence towards women (wherever it occurs) (inserted,3,0,0,0,0,2024-08-12,DIL21712024-HYD,Theatrical,Long,SATHYANARAYANA EKARI - RECHINI (TANDUR)(MS. EKARI FILMS),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000721,BROKEN HEART,BROKEN HEART (TELUGU) (Color) (2-D),TELUGU,113.34,audio_mute; deletion,,dialogue_speech; technical_meta,Delete word Moondakodukulu at TCR 51.21 (muted),Delete word Moondakodukulu at TCR (muted,4,0,0,0,0,2024-08-12,DIL21712024-HYD,Theatrical,Long,SATHYANARAYANA EKARI - RECHINI (TANDUR)(MS. EKARI FILMS),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000721,BROKEN HEART,BROKEN HEART (TELUGU) (Color) (2-D),TELUGU,113.34,insertion; translation,,text_title,Insert End Credits in applied language (inserted),Insert End Credits in applied language (inserted,5,0,0,0,0,2024-08-12,DIL21712024-HYD,Theatrical,Long,SATHYANARAYANA EKARI - RECHINI (TANDUR)(MS. EKARI FILMS),"Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000721,BROKEN HEART,BROKEN HEART (TELUGU) (Color) (2-D),TELUGU,113.34,,,scene_visual; technical_meta,"Submit script with TCR character names, scene Nos and modification as above (submitted)","Submit script with TCR character names, scene Nos and modification as above (submitted",6,0,0,0,0,2024-08-12,DIL21712024-HYD,Theatrical,Long,SATHYANARAYANA EKARI - RECHINI (TANDUR)(MS. EKARI FILMS),"Shifali Kumar, RO, CBFC, Hyderabad"
100010842200011013,DASHARATHA,DASHARATHA (TAMIL) (Color) (2-D),Tamil,129.23,deletion,group_reference,song_music; technical_meta,Deleted Kannada Song 1 Life is Beautiful TCR-00:21:43 to 00:25:22,Deleted Kannada Song Life is Beautiful TCR- to,1,3.65,0,0,3.65,2024-08-09,VIL2372024-BAN,Video,Long,Akshya Mahesh K - Bangalore Urban (Ms MSR Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842200011013,DASHARATHA,DASHARATHA (TAMIL) (Color) (2-D),Tamil,129.23,deletion,group_reference,song_music; technical_meta,Deleted Kannada Song 2 Jagava Belaguva TCR-00:54:55 to 00:58:06,Deleted Kannada Song Jagava Belaguva TCR- to,2,3.18333333333333,0,0,3.18,2024-08-09,VIL2372024-BAN,Video,Long,Akshya Mahesh K - Bangalore Urban (Ms MSR Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842200011013,DASHARATHA,DASHARATHA (TAMIL) (Color) (2-D),Tamil,129.23,deletion,group_reference,song_music; technical_meta,Deleted Kannada Song 3 Kari Kotu Hakorella TCR-01:21:07 to 01:25:04,Deleted Kannada Song Kari Kotu Hakorella TCR- to,3,3.95,0,0,3.95,2024-08-09,VIL2372024-BAN,Video,Long,Akshya Mahesh K - Bangalore Urban (Ms MSR Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842200011013,DASHARATHA,DASHARATHA (TAMIL) (Color) (2-D),Tamil,129.23,deletion,group_reference,song_music; technical_meta,Deleted Kannada Song 4 O Jeeva TCR-01:35:21 to 01:38:30,Deleted Kannada Song O Jeeva TCR- to,4,3.15,0,0,3.15,2024-08-09,VIL2372024-BAN,Video,Long,Akshya Mahesh K - Bangalore Urban (Ms MSR Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842200011013,DASHARATHA,DASHARATHA (TAMIL) (Color) (2-D),Tamil,129.23,deletion,violence_physical,scene_visual; technical_meta,Deleted The Blood shot on face TCR-00:39:15 to 00:39:22,Deleted The Blood shot on face TCR- to,5,0.116666666666667,0,0,0.12,2024-08-09,VIL2372024-BAN,Video,Long,Akshya Mahesh K - Bangalore Urban (Ms MSR Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100010842200011013,DASHARATHA,DASHARATHA (TAMIL) (Color) (2-D),Tamil,129.23,deletion,sexual_suggestive,scene_visual; technical_meta,Deleted The shot Cleavage TCR-00:45:50 to 00:46:00,Deleted The shot Cleavage TCR- to,6,0.166666666666667,0,0,0.17,2024-08-09,VIL2372024-BAN,Video,Long,Akshya Mahesh K - Bangalore Urban (Ms MSR Productions),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400001390,CHITRA KADHAI,CHITRA KADHAI (TAMIL) (Color) (2-D),Tamil,107.19,replacement,,dialogue_speech; technical_meta,AUDIO IS VERY LOW AT TCR 01:36 AND 01:44:5 - CORRECTED,AUDIO IS VERY LOW AT TCR AND :5 - CORRECTED,1,0,0,0,0,2024-08-09,VIL2382024-BAN,Video,Long,Sandeep H K - Bangalore Urban (Shanvi Talkies),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400001390,CHITRA KADHAI,CHITRA KADHAI (TAMIL) (Color) (2-D),Tamil,107.19,insertion; translation,group_reference,dialogue_speech; text_title,"TRANSLATE ENGLISH DIALOGUES TO TAMIL AND INSERT IN SUBTITLES AT TCRA 02:23, 25:36, 29:34, 32:00 AND WHEREVER APPLICABLE - TRANSLATED","TRANSLATE ENGLISH DIALOGUES TO TAMIL AND INSERT IN SUBTITLES AT TCRA , , , AND WHEREVER APPLICABLE - TRANSLATED",2,0,0,0,0,2024-08-09,VIL2382024-BAN,Video,Long,Sandeep H K - Bangalore Urban (Shanvi Talkies),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400001390,CHITRA KADHAI,CHITRA KADHAI (TAMIL) (Color) (2-D),Tamil,107.19,deletion,,technical_meta; text_title,REMOVE SMOKING AND DRINKS CARD AT TCR 32:17 TO 32:57 - REMOVED,REMOVE SMOKING AND DRINKS CARD AT TCR TO - REMOVED,3,0,0,0,0,2024-08-09,VIL2382024-BAN,Video,Long,Sandeep H K - Bangalore Urban (Shanvi Talkies),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400001390,CHITRA KADHAI,CHITRA KADHAI (TAMIL) (Color) (2-D),Tamil,107.19,insertion; warning_disclaimer,,certificate_disclaimer; technical_meta; text_title,"insert smoking and drinks statutory warning cards, increase font size at TCR 06:56, 07:57, 12:24, 22:01, 29:13, 56:23 and wherever applicable. - INSERTED","insert smoking and drinks statutory warning cards, increase font size at TCR , , , , , and wherever applicable. - INSERTED",4,0,0,0,0,2024-08-09,VIL2382024-BAN,Video,Long,Sandeep H K - Bangalore Urban (Shanvi Talkies),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100030842400001390,CHITRA KADHAI,CHITRA KADHAI (TAMIL) (Color) (2-D),Tamil,107.19,visual_blur,group_reference,dialogue_speech; technical_meta,"Blur the Kannada words at TCR 28:42, 26:02, 36:54, 34:46, 01:10:55 and wherever applicable - BLURRED","Blur the Kannada words at TCR , , , , and wherever applicable - BLURRED",5,0,0,0,0,2024-08-09,VIL2382024-BAN,Video,Long,Sandeep H K - Bangalore Urban (Shanvi Talkies),"YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,insertion; translation,,text_title,Insert title as per applied language (inserted),Insert title as per applied language (inserted,1,0.216666666666667,0.216666666666667,0,0.43,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,audio_mute; deletion,,dialogue_speech,Excise the dialogue India is safest....to...crime at Sc No.9 (muted),Excise the dialogue India is safest....to...crime at (muted,2,0,0,0,0,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,audio_mute; deletion,,dialogue_speech,Excise the dialogue India...to...vachanu Sc No.17 (muted),Excise the dialogue India...to...vachanu (muted,3,0,0,0,0,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,audio_mute; deletion,,,Delete reference to Jhansi Lakshmi Bhai at Sc No.31 (muted),Delete reference to Jhansi Lakshmi Bhai at (muted,4,0,0,0,0,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,audio_mute; deletion,,,Delete reference to dravdian at Sc No.60 (muted),Delete reference to dravdian at (muted,5,0,0,0,0,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,audio_mute; deletion,violence_physical,dialogue_speech,Delete the word Bloody at Sc No.55 (muted),Delete the word Bloody at (muted,6,0,0,0,0,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,audio_mute; deletion,,dialogue_speech; technical_meta,"Delete the word Munda at TCR 52.35, 1.04.43 (muted)","Delete the word Munda at TCR , (muted",7,0,0,0,0,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,audio_mute; deletion,,dialogue_speech,Delete the word Bhanchod at Sc No.39 (muted),Delete the word Bhanchod at (muted,8,0,0,0,0,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000777,DOUBLE ISMART,DOUBLE ISMART (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),TELUGU,161.35,insertion; warning_disclaimer,substance_use,certificate_disclaimer; song_music,Insert statutory warnings on alcohol consumption in song Maar Munta chod chintha (inserted),Insert statutory warnings on alcohol consumption in song Maar Munta chod chintha (inserted,9,0,0,0,0,2024-08-09,DIL3492024-HYD,Theatrical,Long,"SURDEEP KAUR UPPAL - HYDERABAD(MS PURI CONNECTS LLP), JAGANNADH PETLA - HYDERABAD(MS PURI CONNECTS LLP)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,insertion; translation,,text_title,Insert Title in applied language(inserted),Insert Title in applied language(inserted,1,0.1,0.1,0,0.2,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,audio_mute; deletion,,dialogue_speech,Excise the dialogue Ghanta...Kya at Sc No.7(Muted when person is driving),Excise the dialogue Ghanta...Kya at (Muted when person is driving,2,0,0,0,0,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,deletion; visual_blur,violence_physical,scene_visual,Excise the closeup visuals of neck slicing in Sc No.7(neck slicing blurred and blood blackened),Excise the closeup visuals of neck slicing in (neck slicing blurred and blood blackened,3,0,0,0,0,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,deletion,violence_physical,scene_visual,Excise the closeup visuals of dead body in Sc no.8 and 9(blackened),Excise the closeup visuals of dead body in and (blackened,4,0,0,0,0,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,audio_mute; deletion,profanity,dialogue_speech; technical_meta,"Excise the word Fuck at TCR 34.14, 34.48, 34.55(muted)","Excise the word Fuck at TCR , , (muted",5,0,0,0,0,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,deletion; visual_censor,substance_use,brand_logo; technical_meta,Excise the liquor brands at TCR 35.30(Covered with CG),Excise the liquor brands at TCR (Covered with CG,6,0,0,0,0,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,audio_mute; deletion,,technical_meta,"Excise reference to CBIT at TCR 49.40, pollution control Board at TCR 1.26.05(muted)","Excise reference to CBIT at TCR , pollution control Board at TCR (muted",7,0,0,0,0,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,deletion,violence_physical,scene_visual,"Excise the visuals of blood spilling, blood pouring and body stabbing wherever it occurs.(blackened)","Excise the visuals of blood spilling, blood pouring and body stabbing wherever it occurs.(blackened",8,0,0,0,0,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100070842400000234,SIMBAA,SIMBAA(THE FOREST MAN) (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),THE FOREST MAN,125.38,deletion; replacement,,scene_visual; technical_meta,Excise the visuals of surgery at TCR 51.32 and 51.51(replaced with shots from side of doctors and monitor screen),Excise the visuals of surgery at TCR and (replaced with shots from side of doctors and monitor screen,9,0.266666666666667,0.266666666666667,0,0.53,2024-08-07,DIL21692024-HYD,Theatrical,Long,"SAMPATH NANDI - HYDERABAD(SAMPATH NANDI TEAM WORKS), RAJENDER REDDY DASARI - HYDERABAD(MS RAJ DASARI PRODUCTIONS)","Shifali Kumar, RO, CBFC, Hyderabad"
100020842400000300,GADAR 2,GADAR 2 (KANNADA) (Color) (2-D),KANNADA,167.17,insertion; warning_disclaimer,,certificate_disclaimer; technical_meta,Inset statutory warning for smoking at TCR 24:43 - inserted,Inset statutory warning for smoking at TCR - inserted,1,0,0,0,0,2024-08-06,VIL2362024-BAN,Video,Long,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA021907202400016Film Name : GADAR 2 (KANNADA) (Color) (2-D)Applied Running Time : 167.17 MM.SS Cert No. VIL2362024-BAN Dated 06082024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1Inset statutory warning for smoking at TCR 24:43 - inserted00.0000.0000.002Translate English dialogue to Kannada at TCR 43:16, 08:08 - translated00.0000.0000.003Insert subtitle at TCR 02:39:34, 02:39:40 and wherever applicable - inserted00.0000.0000.004Insert statutory warning for smoking at TCR 53:06, 01:43:10 - inserted00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 167.17 MM.SS in 0 cassette(s).","YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100020842400000300,GADAR 2,GADAR 2 (KANNADA) (Color) (2-D),KANNADA,167.17,translation,group_reference,dialogue_speech; technical_meta,"Translate English dialogue to Kannada at TCR 43:16, 08:08 - translated","Translate English dialogue to Kannada at TCR , - translated",2,0,0,0,0,2024-08-06,VIL2362024-BAN,Video,Long,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA021907202400016Film Name : GADAR 2 (KANNADA) (Color) (2-D)Applied Running Time : 167.17 MM.SS Cert No. VIL2362024-BAN Dated 06082024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1Inset statutory warning for smoking at TCR 24:43 - inserted00.0000.0000.002Translate English dialogue to Kannada at TCR 43:16, 08:08 - translated00.0000.0000.003Insert subtitle at TCR 02:39:34, 02:39:40 and wherever applicable - inserted00.0000.0000.004Insert statutory warning for smoking at TCR 53:06, 01:43:10 - inserted00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 167.17 MM.SS in 0 cassette(s).","YASHWANT SHEHNAI, RO, CBFC, Bangalore"
100020842400000300,GADAR 2,GADAR 2 (KANNADA) (Color) (2-D),KANNADA,167.17,insertion; translation,,technical_meta; text_title,"Insert subtitle at TCR 02:39:34, 02:39:40 and wherever applicable - inserted","Insert subtitle at TCR , and wherever applicable - inserted",3,0,0,0,0,2024-08-06,VIL2362024-BAN,Video,Long,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA021907202400016Film Name : GADAR 2 (KANNADA) (Color) (2-D)Applied Running Time : 167.17 MM.SS Cert No. VIL2362024-BAN Dated 06082024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1Inset statutory warning for smoking at TCR 24:43 - inserted00.0000.0000.002Translate English dialogue to Kannada at TCR 43:16, 08:08 - translated00.0000.0000.003Insert subtitle at TCR 02:39:34, 02:39:40 and wherever applicable - inserted00.0000.0000.004Insert statutory warning for smoking at TCR 53:06, 01:43:10 - inserted00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 167.17 MM.SS in 0 cassette(s).","YASHWANT SHEHNAI, RO, CBFC, Bangalore"
